"GO.ID","Term","Annotated","Significant","Expected","Pvalue","Adj.Pvalue"
"GO:0008152","metabolic process",10388,672,611.81,"9.7e-07",8.55642105263158e-05
"GO:0042737","drug catabolic process",84,18,4.95,"1.4e-06",0.000119714285714286
"GO:0032544","plastid translation",12,7,0.71,"1.5e-06",0.000119714285714286
"GO:0048564","photosystem I assembly",12,7,0.71,"1.5e-06",0.000119714285714286
"GO:0055086","nucleobase-containing small molecule met...",420,50,24.74,"1.5e-06",0.000119714285714286
"GO:0006006","glucose metabolic process",28,10,1.65,"2.4e-06",0.000187088372093023
"GO:0019637","organophosphate metabolic process",617,65,36.34,"3.3e-06",0.0002514
"GO:0009073","aromatic amino acid family biosynthetic ...",49,13,2.89,"3.4e-06",0.000253262222222222
"GO:1901661","quinone metabolic process",24,9,1.41,"4.8e-06",0.0003352
"GO:1901663","quinone biosynthetic process",24,9,1.41,"4.8e-06",0.0003352
"GO:0006081","cellular aldehyde metabolic process",58,14,3.42,"4.8e-06",0.0003352
"GO:0005983","starch catabolic process",32,10,1.88,"9.4e-06",0.000643036734693878
"GO:0009063","cellular amino acid catabolic process",78,16,4.59,"1.0e-05",0.000657254901960784
"GO:0010206","photosystem II repair",15,7,0.88,"1.0e-05",0.000657254901960784
"GO:0009767","photosynthetic electron transport chain",63,14,3.71,"1.4e-05",0.000902461538461539
"GO:0034599","cellular response to oxidative stress",178,26,10.48,"1.6e-05",0.00101192452830189
"GO:0030091","protein repair",16,7,0.94,"1.7e-05",0.00103607272727273
"GO:0042440","pigment metabolic process",200,28,11.78,"1.7e-05",0.00103607272727273
"GO:0006073","cellular glucan metabolic process",181,26,10.66,"2.2e-05",0.00129375438596491
"GO:1901606","alpha-amino acid catabolic process",74,15,4.36,"2.2e-05",0.00129375438596491
"GO:0009110","vitamin biosynthetic process",83,16,4.89,"2.3e-05",0.00131881967213115
"GO:0042743","hydrogen peroxide metabolic process",66,14,3.89,"2.4e-05",0.00131881967213115
"GO:0043038","amino acid activation",66,14,3.89,"2.4e-05",0.00131881967213115
"GO:0043039","tRNA aminoacylation",66,14,3.89,"2.4e-05",0.00131881967213115
"GO:0072528","pyrimidine-containing compound biosynthe...",59,13,3.47,"3.0e-05",0.00162193548387097
"GO:0044042","glucan metabolic process",186,26,10.95,"3.5e-05",0.00186222222222222
"GO:0006766","vitamin metabolic process",96,17,5.65,"4.0e-05",0.00206276923076923
"GO:0072524","pyridine-containing compound metabolic p...",96,17,5.65,"4.0e-05",0.00206276923076923
"GO:0000105","histidine biosynthetic process",13,6,0.77,"4.9e-05",0.00238040579710145
"GO:0006547","histidine metabolic process",13,6,0.77,"4.9e-05",0.00238040579710145
"GO:0016122","xanthophyll metabolic process",13,6,0.77,"4.9e-05",0.00238040579710145
"GO:0052803","imidazole-containing compound metabolic ...",13,6,0.77,"4.9e-05",0.00238040579710145
"GO:0090407","organophosphate biosynthetic process",377,42,22.2,"5.2e-05",0.00249005714285714
"GO:0006778","porphyrin-containing compound metabolic ...",128,20,7.54,"5.7e-05",0.00265366666666667
"GO:0033013","tetrapyrrole metabolic process",128,20,7.54,"5.7e-05",0.00265366666666667
"GO:0000002","mitochondrial genome maintenance",19,7,1.12,"6.5e-05",0.00298465753424658
"GO:0009636","response to toxic substance",424,45,24.97,"9.1e-05",0.00412205405405405
"GO:0072527","pyrimidine-containing compound metabolic...",75,14,4.42,"0.00011",0.00472717948717949
"GO:0009165","nucleotide biosynthetic process",221,28,13.02,"0.00011",0.00472717948717949
"GO:1901293","nucleoside phosphate biosynthetic proces...",221,28,13.02,"0.00011",0.00472717948717949
"GO:0019252","starch biosynthetic process",34,9,2,"0.00011",0.00472717948717949
"GO:0009251","glucan catabolic process",50,11,2.94,"0.00012",0.00496592592592593
"GO:0044247","cellular polysaccharide catabolic proces...",50,11,2.94,"0.00012",0.00496592592592593
"GO:0042744","hydrogen peroxide catabolic process",42,10,2.47,"0.00012",0.00496592592592593
"GO:0009735","response to cytokinin",306,35,18.02,"0.00013",0.00518761904761905
"GO:0006094","gluconeogenesis",15,6,0.88,"0.00013",0.00518761904761905
"GO:0046471","phosphatidylglycerol metabolic process",15,6,0.88,"0.00013",0.00518761904761905
"GO:0044275","cellular carbohydrate catabolic process",68,13,4,"0.00014",0.00552094117647059
"GO:0008652","cellular amino acid biosynthetic process",170,23,10.01,"0.00016",0.00623627906976744
"GO:1901607","alpha-amino acid biosynthetic process",149,21,8.78,"0.00017",0.00647545454545455
"GO:0046148","pigment biosynthetic process",160,22,9.42,"0.00017",0.00647545454545455
"GO:0046496","nicotinamide nucleotide metabolic proces...",88,15,5.18,"0.00018",0.006704
"GO:0009853","photorespiration",52,11,3.06,"0.00018",0.006704
"GO:0072598","protein localization to chloroplast",61,12,3.59,"0.00019",0.00692260869565217
"GO:0005984","disaccharide metabolic process",70,13,4.12,"0.00019",0.00692260869565217
"GO:0019362","pyridine nucleotide metabolic process",89,15,5.24,"0.00020",0.00720860215053764
"GO:0005975","carbohydrate metabolic process",599,57,35.28,"0.00022",0.00784510638297872
"GO:0017001","antibiotic catabolic process",45,10,2.65,"0.00023",0.00811536842105263
"GO:0006655","phosphatidylglycerol biosynthetic proces...",11,5,0.65,"0.00024",0.00838
"GO:0071482","cellular response to light stimulus",121,18,7.13,"0.00025",0.00863917525773196
"GO:0008655","pyrimidine-containing compound salvage",23,7,1.35,"0.00026",0.00880323232323232
"GO:0072525","pyridine-containing compound biosyntheti...",72,13,4.24,"0.00026",0.00880323232323232
"GO:0008610","lipid biosynthetic process",617,58,36.34,"0.00027",0.0090504
"GO:0005985","sucrose metabolic process",38,9,2.24,"0.00028",0.00929267326732673
"GO:0006418","tRNA aminoacylation for protein translat...",64,12,3.77,"0.00031",0.0101874509803922
"GO:0006399","tRNA metabolic process",178,23,10.48,"0.00032",0.0104139805825243
"GO:1903409","reactive oxygen species biosynthetic pro...",31,8,1.83,"0.00033",0.0106361538461538
"GO:0006568","tryptophan metabolic process",24,7,1.41,"0.00034",0.0107516981132075
"GO:0006586","indolalkylamine metabolic process",24,7,1.41,"0.00034",0.0107516981132075
"GO:0062197","cellular response to chemical stress",237,28,13.96,"0.00035",0.0109644859813084
"GO:0019674","NAD metabolic process",18,6,1.06,"0.00041",0.0126084403669725
"GO:0043648","dicarboxylic acid metabolic process",85,14,5.01,"0.00041",0.0126084403669725
"GO:0042726","flavin-containing compound metabolic pro...",25,7,1.47,"0.00045",0.0137127272727273
"GO:0071478","cellular response to radiation",138,19,8.13,"0.00046",0.0138911711711712
"GO:0061077","chaperone-mediated protein folding",96,15,5.65,"0.00047",0.0140664285714286
"GO:0009416","response to light stimulus",911,78,53.65,"0.00050",0.0148318584070796
"GO:0005977","glycogen metabolic process",41,9,2.41,"0.00052",0.0148977777777778
"GO:0006112","energy reserve metabolic process",41,9,2.41,"0.00052",0.0148977777777778
"GO:0009112","nucleobase metabolic process",41,9,2.41,"0.00052",0.0148977777777778
"GO:0006090","pyruvate metabolic process",97,15,5.71,"0.00052",0.0148977777777778
"GO:0009074","aromatic amino acid family catabolic pro...",19,6,1.12,"0.00057",0.0161918644067797
"GO:0006213","pyrimidine nucleoside metabolic process",27,7,1.59,"0.00075",0.0210538842975207
"GO:0016052","carbohydrate catabolic process",166,21,9.78,"0.00076",0.0210538842975207
"GO:0034660","ncRNA metabolic process",414,41,24.38,"0.00076",0.0210538842975207
"GO:0019319","hexose biosynthetic process",20,6,1.18,"0.00078",0.0214308196721311
"GO:0016999","antibiotic metabolic process",123,17,7.24,"0.00087",0.0237092682926829
"GO:0044282","small molecule catabolic process",239,27,14.08,"0.00088",0.0237883870967742
"GO:0019682","glyceraldehyde-3-phosphate metabolic pro...",28,7,1.65,"0.00095",0.0254752
"GO:0019318","hexose metabolic process",63,11,3.71,"0.00102",0.0271352380952381
"GO:0006220","pyrimidine nucleotide metabolic process",45,9,2.65,"0.00106",0.02775875
"GO:0042133","neurotransmitter metabolic process",45,9,2.65,"0.00106",0.02775875
"GO:0042180","cellular ketone metabolic process",148,19,8.72,"0.00111",0.0288427906976744
"GO:0009314","response to radiation",967,80,56.95,"0.00116",0.0297109090909091
"GO:0019359","nicotinamide nucleotide biosynthetic pro...",64,11,3.77,"0.00117",0.0297109090909091
"GO:0032787","monocarboxylic acid metabolic process",613,55,36.1,"0.00117",0.0297109090909091
"GO:0043097","pyrimidine nucleoside salvage",15,5,0.88,"0.00128",0.0322598496240602
"GO:0019363","pyridine nucleotide biosynthetic process",65,11,3.83,"0.00133",0.0332698507462687
"GO:0033014","tetrapyrrole biosynthetic process",106,15,6.24,"0.00134",0.0332717037037037
"GO:0000305","response to oxygen radical",22,6,1.3,"0.00135",0.0332735294117647
"GO:0016054","organic acid catabolic process",188,22,11.07,"0.00162",0.0393495652173913
"GO:0046395","carboxylic acid catabolic process",188,22,11.07,"0.00162",0.0393495652173913
"GO:0045017","glycerolipid biosynthetic process",109,15,6.42,"0.00178",0.0429248920863309
"GO:0016053","organic acid biosynthetic process",626,55,36.87,"0.00188",0.0443026573426573
"GO:0046394","carboxylic acid biosynthetic process",626,55,36.87,"0.00188",0.0443026573426573
"GO:0000413","protein peptidyl-prolyl isomerization",58,10,3.42,"0.00189",0.0443026573426573
"GO:0009064","glutamine family amino acid metabolic pr...",58,10,3.42,"0.00189",0.0443026573426573
"GO:0006979","response to oxidative stress",559,50,32.92,"0.00206",0.0479522222222222
"GO:0045036","protein targeting to chloroplast",59,10,3.47,"0.00215",0.0493616438356164
"GO:0072596","establishment of protein localization to...",59,10,3.47,"0.00215",0.0493616438356164
"GO:0044262","cellular carbohydrate metabolic process",425,40,25.03,"0.00228",0.0519902040816327
"GO:0019750","chloroplast localization",17,5,1,"0.00239",0.0537669798657718
"GO:0051644","plastid localization",17,5,1,"0.00239",0.0537669798657718
"GO:0009123","nucleoside monophosphate metabolic proce...",170,20,10.01,"0.00242",0.0540789333333333
"GO:0071806","protein transmembrane transport",136,17,8.01,"0.00263",0.0583825165562914
"GO:0009765","photosynthesis, light harvesting",42,8,2.47,"0.00277",0.060207898089172
"GO:0043603","cellular amide metabolic process",780,65,45.94,"0.00278",0.060207898089172
"GO:0006415","translational termination",11,4,0.65,"0.00282",0.060207898089172
"GO:0006541","glutamine metabolic process",11,4,0.65,"0.00282",0.060207898089172
"GO:0006558","L-phenylalanine metabolic process",11,4,0.65,"0.00282",0.060207898089172
"GO:1902221","erythrose 4-phosphate/phosphoenolpyruvat...",11,4,0.65,"0.00282",0.060207898089172
"GO:0006779","porphyrin-containing compound biosynthet...",104,14,6.13,"0.00308",0.0653427848101266
"GO:0010117","photoprotection",18,5,1.06,"0.00315",0.0655826086956522
"GO:0042168","heme metabolic process",18,5,1.06,"0.00315",0.0655826086956522
"GO:0043174","nucleoside salvage",18,5,1.06,"0.00315",0.0655826086956522
"GO:0006221","pyrimidine nucleotide biosynthetic proce...",34,7,2,"0.00318",0.0657985185185185
"GO:0042364","water-soluble vitamin biosynthetic proce...",43,8,2.53,"0.00323",0.0664230674846626
"GO:0044255","cellular lipid metabolic process",931,75,54.83,"0.00328",0.06704
"GO:0009124","nucleoside monophosphate biosynthetic pr...",116,15,6.83,"0.00330",0.06704
"GO:0015994","chlorophyll metabolic process",105,14,6.18,"0.00336",0.0678477108433735
"GO:0044264","cellular polysaccharide metabolic proces...",265,27,15.61,"0.00389",0.0780795209580838
"GO:0009083","branched-chain amino acid catabolic proc...",12,4,0.71,"0.00404",0.0793176744186046
"GO:0032042","mitochondrial DNA metabolic process",12,4,0.71,"0.00404",0.0793176744186046
"GO:0009311","oligosaccharide metabolic process",96,13,5.65,"0.00404",0.0793176744186046
"GO:0000162","tryptophan biosynthetic process",19,5,1.12,"0.00407",0.0793176744186046
"GO:0046219","indolalkylamine biosynthetic process",19,5,1.12,"0.00407",0.0793176744186046
"GO:0006457","protein folding",154,18,9.07,"0.00417",0.0807967630057804
"GO:0006638","neutral lipid metabolic process",75,11,4.42,"0.00428",0.0819803428571429
"GO:0006639","acylglycerol metabolic process",75,11,4.42,"0.00428",0.0819803428571429
"GO:0006641","triglyceride metabolic process",55,9,3.24,"0.00451",0.085895
"GO:0010119","regulation of stomatal movement",109,14,6.42,"0.00473",0.0895760451977401
"GO:0005996","monosaccharide metabolic process",98,13,5.77,"0.00484",0.0911442696629213
"GO:0009409","response to cold",570,49,33.57,"0.00495",0.0916922751322751
"GO:0006720","isoprenoid metabolic process",296,29,17.43,"0.00496",0.0916922751322751
"GO:0006206","pyrimidine nucleobase metabolic process",28,6,1.65,"0.00506",0.0916922751322751
"GO:0006536","glutamate metabolic process",28,6,1.65,"0.00506",0.0916922751322751
"GO:0006767","water-soluble vitamin metabolic process",56,9,3.3,"0.00510",0.0916922751322751
"GO:0042435","indole-containing compound biosynthetic ...",56,9,3.3,"0.00510",0.0916922751322751
"GO:0000303","response to superoxide",20,5,1.18,"0.00517",0.0916922751322751
"GO:0019430","removal of superoxide radicals",20,5,1.18,"0.00517",0.0916922751322751
"GO:0046134","pyrimidine nucleoside biosynthetic proce...",20,5,1.18,"0.00517",0.0916922751322751
"GO:0071450","cellular response to oxygen radical",20,5,1.18,"0.00517",0.0916922751322751
"GO:0071451","cellular response to superoxide",20,5,1.18,"0.00517",0.0916922751322751
"GO:0000272","polysaccharide catabolic process",77,11,4.54,"0.00524",0.0924446315789474
"GO:0006576","cellular biogenic amine metabolic proces...",47,8,2.77,"0.00569",0.0996870833333333
"GO:1901564","organonitrogen compound metabolic proces...",4730,313,278.58,"0.00571",0.0996870833333333
"GO:0006570","tyrosine metabolic process",21,5,1.24,"0.00646",0.112196476683938
"GO:0046486","glycerolipid metabolic process",224,23,13.19,"0.00670",0.115686974358974
"GO:0015980","energy derivation by oxidation of organi...",137,16,8.07,"0.00673",0.115686974358974
"GO:0043604","amide biosynthetic process",623,52,36.69,"0.00687",0.117491020408163
"GO:0006629","lipid metabolic process",1035,80,60.96,"0.00700",0.119106598984772
"GO:0006551","leucine metabolic process",14,4,0.82,"0.00743",0.1245268
"GO:0046352","disaccharide catabolic process",14,4,0.82,"0.00743",0.1245268
"GO:1903830","magnesium ion transmembrane transport",14,4,0.82,"0.00743",0.1245268
"GO:0006400","tRNA modification",60,9,3.53,"0.00808",0.13408
"GO:0009116","nucleoside metabolic process",60,9,3.53,"0.00808",0.13408
"GO:0019693","ribose phosphate metabolic process",255,25,15.02,"0.00861",0.142171034482759
"GO:0009642","response to light intensity",229,23,13.49,"0.00868",0.14262431372549
"GO:0018208","peptidyl-proline modification",83,11,4.89,"0.00922",0.150758243902439
"GO:0009902","chloroplast relocation",15,4,0.88,"0.00967",0.153211698113208
"GO:0015867","ATP transport",15,4,0.88,"0.00967",0.153211698113208
"GO:0019288","isopentenyl diphosphate biosynthetic pro...",15,4,0.88,"0.00967",0.153211698113208
"GO:0042727","flavin-containing compound biosynthetic ...",15,4,0.88,"0.00967",0.153211698113208
"GO:0051667","establishment of plastid localization",15,4,0.88,"0.00967",0.153211698113208
"GO:0006544","glycine metabolic process",23,5,1.35,"0.00969",0.153211698113208
"GO:0045037","protein import into chloroplast stroma",23,5,1.35,"0.00969",0.153211698113208
"GO:1901135","carbohydrate derivative metabolic proces...",752,60,44.29,"0.00987",0.155325070422535
"GO:0009081","branched-chain amino acid metabolic proc...",32,6,1.88,"0.00996",0.156008971962617
"GO:0001505","regulation of neurotransmitter levels",73,10,4.3,"0.01017",0.158557395348837
"GO:0010501","RNA secondary structure unwinding",97,12,5.71,"0.01143",0.175082142857143
"GO:0009309","amine biosynthetic process",33,6,1.94,"0.01158",0.175082142857143
"GO:0042401","cellular biogenic amine biosynthetic pro...",33,6,1.94,"0.01158",0.175082142857143
"GO:0006801","superoxide metabolic process",24,5,1.41,"0.01166",0.175082142857143
"GO:0009240","isopentenyl diphosphate biosynthetic pro...",24,5,1.41,"0.01166",0.175082142857143
"GO:0042398","cellular modified amino acid biosyntheti...",24,5,1.41,"0.01166",0.175082142857143
"GO:0046131","pyrimidine ribonucleoside metabolic proc...",24,5,1.41,"0.01166",0.175082142857143
"GO:0046490","isopentenyl diphosphate metabolic proces...",24,5,1.41,"0.01166",0.175082142857143
"GO:0065002","intracellular protein transmembrane tran...",121,14,7.13,"0.01170",0.175082142857143
"GO:0006000","fructose metabolic process",16,4,0.94,"0.01230",0.180831578947368
"GO:0006783","heme biosynthetic process",16,4,0.94,"0.01230",0.180831578947368
"GO:0009313","oligosaccharide catabolic process",16,4,0.94,"0.01230",0.180831578947368
"GO:0009396","folic acid-containing compound biosynthe...",16,4,0.94,"0.01230",0.180831578947368
"GO:0044237","cellular metabolic process",9323,580,549.09,"0.01246",0.182383930131004
"GO:0009156","ribonucleoside monophosphate biosyntheti...",110,13,6.48,"0.01254",0.182756869565217
"GO:0006760","folic acid-containing compound metabolic...",34,6,2,"0.01337",0.194009696969697
"GO:0009161","ribonucleoside monophosphate metabolic p...",148,16,8.72,"0.01368",0.197652413793103
"GO:0008299","isoprenoid biosynthetic process",226,22,13.31,"0.01420",0.202546382978723
"GO:0071214","cellular response to abiotic stimulus",226,22,13.31,"0.01420",0.202546382978723
"GO:0104004","cellular response to environmental stimu...",226,22,13.31,"0.01420",0.202546382978723
"GO:0034470","ncRNA processing",308,28,18.14,"0.01493",0.212056610169492
"GO:0006525","arginine metabolic process",17,4,1,"0.01536",0.217243544303797
"GO:0006518","peptide metabolic process",655,52,38.58,"0.01701",0.239569411764706
"GO:0042558","pteridine-containing compound metabolic ...",36,6,2.12,"0.01754",0.244627591836735
"GO:0009259","ribonucleotide metabolic process",244,23,14.37,"0.01756",0.244627591836735
"GO:0006591","ornithine metabolic process",10,3,0.59,"0.01788",0.244627591836735
"GO:0009904","chloroplast accumulation movement",10,3,0.59,"0.01788",0.244627591836735
"GO:0042126","nitrate metabolic process",10,3,0.59,"0.01788",0.244627591836735
"GO:0042128","nitrate assimilation",10,3,0.59,"0.01788",0.244627591836735
"GO:0070206","protein trimerization",10,3,0.59,"0.01788",0.244627591836735
"GO:0042559","pteridine-containing compound biosynthet...",18,4,1.06,"0.01884",0.256714146341463
"GO:0044248","cellular catabolic process",1451,104,85.46,"0.01893",0.256896194331984
"GO:0046460","neutral lipid biosynthetic process",47,7,2.77,"0.01922",0.258736706827309
"GO:0046463","acylglycerol biosynthetic process",47,7,2.77,"0.01922",0.258736706827309
"GO:0009628","response to abiotic stimulus",2647,179,155.9,"0.02083",0.27928864
"GO:0006412","translation",547,44,32.22,"0.02187",0.292064701195219
"GO:1901679","nucleotide transmembrane transport",28,5,1.65,"0.02222",0.29556126984127
"GO:0006721","terpenoid metabolic process",250,23,14.72,"0.02267",0.299445333333333
"GO:0031365","N-terminal protein amino acid modificati...",19,4,1.12,"0.02278",0.299445333333333
"GO:0046184","aldehyde biosynthetic process",19,4,1.12,"0.02278",0.299445333333333
"GO:0051353","positive regulation of oxidoreductase ac...",11,3,0.65,"0.02353",0.3080959375
"GO:0072521","purine-containing compound metabolic pro...",253,23,14.9,"0.02562",0.334156575875486
"GO:0043467","regulation of generation of precursor me...",50,7,2.94,"0.02625",0.341046511627907
"GO:0042135","neurotransmitter catabolic process",20,4,1.18,"0.02718",0.351765868725869
"GO:0010114","response to red light",85,10,5.01,"0.02736",0.352733538461538
"GO:0042548","regulation of photosynthesis, light reac...",40,6,2.36,"0.02836",0.364224980842912
"GO:0043043","peptide biosynthetic process",557,44,32.81,"0.02861",0.366033282442748
"GO:0034404","nucleobase-containing small molecule bio...",123,13,7.24,"0.02906",0.3660384
"GO:0005976","polysaccharide metabolic process",312,27,18.38,"0.02914",0.3660384
"GO:0006222","UMP biosynthetic process",12,3,0.71,"0.03003",0.3660384
"GO:0006771","riboflavin metabolic process",12,3,0.71,"0.03003",0.3660384
"GO:0009065","glutamine family amino acid catabolic pr...",12,3,0.71,"0.03003",0.3660384
"GO:0009173","pyrimidine ribonucleoside monophosphate ...",12,3,0.71,"0.03003",0.3660384
"GO:0009174","pyrimidine ribonucleoside monophosphate ...",12,3,0.71,"0.03003",0.3660384
"GO:0009231","riboflavin biosynthetic process",12,3,0.71,"0.03003",0.3660384
"GO:0043101","purine-containing compound salvage",12,3,0.71,"0.03003",0.3660384
"GO:0046049","UMP metabolic process",12,3,0.71,"0.03003",0.3660384
"GO:0050804","modulation of chemical synaptic transmis...",12,3,0.71,"0.03003",0.3660384
"GO:0072387","flavin adenine dinucleotide metabolic pr...",12,3,0.71,"0.03003",0.3660384
"GO:0099177","regulation of trans-synaptic signaling",12,3,0.71,"0.03003",0.3660384
"GO:0042254","ribosome biogenesis",342,29,20.14,"0.03090",0.375278260869565
"GO:0042430","indole-containing compound metabolic pro...",87,10,5.12,"0.03152",0.381426137184115
"GO:0015693","magnesium ion transport",21,4,1.24,"0.03206",0.386565179856115
"GO:0009250","glucan biosynthetic process",100,11,5.89,"0.03305",0.395345815602837
"GO:0006862","nucleotide transport",31,5,1.83,"0.03326",0.395345815602837
"GO:0010189","vitamin E biosynthetic process",31,5,1.83,"0.03326",0.395345815602837
"GO:0042360","vitamin E metabolic process",31,5,1.83,"0.03326",0.395345815602837
"GO:0006165","nucleoside diphosphate phosphorylation",64,8,3.77,"0.03348",0.396554628975265
"GO:0019725","cellular homeostasis",347,29,20.44,"0.03635",0.429032394366197
"GO:0006144","purine nucleobase metabolic process",13,3,0.77,"0.03736",0.432880274914089
"GO:0016553","base conversion or substitution editing",13,3,0.77,"0.03736",0.432880274914089
"GO:0033119","negative regulation of RNA splicing",13,3,0.77,"0.03736",0.432880274914089
"GO:0048025","negative regulation of mRNA splicing, vi...",13,3,0.77,"0.03736",0.432880274914089
"GO:0006775","fat-soluble vitamin metabolic process",32,5,1.88,"0.03758",0.432880274914089
"GO:0042362","fat-soluble vitamin biosynthetic process",32,5,1.88,"0.03758",0.432880274914089
"GO:0046351","disaccharide biosynthetic process",32,5,1.88,"0.03758",0.432880274914089
"GO:0019432","triglyceride biosynthetic process",43,6,2.53,"0.03887",0.444683412969283
"GO:0046364","monosaccharide biosynthetic process",43,6,2.53,"0.03887",0.444683412969283
"GO:0044106","cellular amine metabolic process",66,8,3.89,"0.03925",0.446213694915254
"GO:0034754","cellular hormone metabolic process",78,9,4.59,"0.03927",0.446213694915254
"GO:0061024","membrane organization",293,25,17.26,"0.04013",0.454445135135135
"GO:0000377","RNA splicing, via transesterification re...",196,18,11.54,"0.04093",0.461943973063973
"GO:1902600","proton transmembrane transport",143,14,8.42,"0.04242",0.477153825503356
"GO:0008654","phospholipid biosynthetic process",117,12,6.89,"0.04271",0.478809096989967
"GO:0016226","iron-sulfur cluster assembly",23,4,1.35,"0.04325",0.480046357615894
"GO:0031163","metallo-sulfur cluster assembly",23,4,1.35,"0.04325",0.480046357615894
"GO:0042136","neurotransmitter biosynthetic process",23,4,1.35,"0.04325",0.480046357615894
"GO:0000375","RNA splicing, via transesterification re...",198,18,11.66,"0.04449",0.490728488745981
"GO:0042866","pyruvate biosynthetic process",56,7,3.3,"0.04515",0.490728488745981
"GO:0006526","arginine biosynthetic process",14,3,0.82,"0.04553",0.490728488745981
"GO:0007268","chemical synaptic transmission",14,3,0.82,"0.04553",0.490728488745981
"GO:0009903","chloroplast avoidance movement",14,3,0.82,"0.04553",0.490728488745981
"GO:0045292","mRNA cis splicing, via spliceosome",14,3,0.82,"0.04553",0.490728488745981
"GO:0098916","anterograde trans-synaptic signaling",14,3,0.82,"0.04553",0.490728488745981
"GO:0099536","synaptic signaling",14,3,0.82,"0.04553",0.490728488745981
"GO:0099537","trans-synaptic signaling",14,3,0.82,"0.04553",0.490728488745981
"GO:0120178","steroid hormone biosynthetic process",34,5,2,"0.04719",0.50699
"GO:0009056","catabolic process",1636,112,96.35,"0.04781",0.512009968051118
"GO:0009119","ribonucleoside metabolic process",57,7,3.36,"0.04897",0.519141
"GO:0046939","nucleotide phosphorylation",69,8,4.06,"0.04909",0.519141
"GO:1901361","organic cyclic compound catabolic proces...",386,31,22.73,"0.04917",0.519141
"GO:0009220","pyrimidine ribonucleotide biosynthetic p...",24,4,1.41,"0.04956",0.519141
"GO:0010359","regulation of anion channel activity",24,4,1.41,"0.04956",0.519141
"GO:0046653","tetrahydrofolate metabolic process",24,4,1.41,"0.04956",0.519141
"GO:2001057","reactive nitrogen species metabolic proc...",24,4,1.41,"0.04956",0.519141
