"GO.ID","Term","Annotated","Significant","Expected","Pvalue","Adj.Pvalue"
"GO:0032989","cellular component morphogenesis",596,42,28.64,"0.00830",0.292946315789474
"GO:0030244","cellulose biosynthetic process",38,6,1.83,"0.00893",0.297825294117647
"GO:0009201","ribonucleoside triphosphate biosynthetic...",101,11,4.85,"0.00910",0.297825294117647
"GO:0046034","ATP metabolic process",129,13,6.2,"0.00913",0.297825294117647
"GO:0000041","transition metal ion transport",115,12,5.53,"0.00921",0.297825294117647
"GO:0030587","sorocarp development",62,8,2.98,"0.00932",0.297825294117647
"GO:0090702","non-reproductive fruiting body developme...",62,8,2.98,"0.00932",0.297825294117647
"GO:0099120","socially cooperative development",62,8,2.98,"0.00932",0.297825294117647
"GO:0046496","nicotinamide nucleotide metabolic proces...",88,10,4.23,"0.00945",0.297825294117647
"GO:0044003","modulation by symbiont of host process",50,7,2.4,"0.00948",0.297825294117647
"GO:0009124","nucleoside monophosphate biosynthetic pr...",116,12,5.57,"0.00984",0.297825294117647
"GO:0006006","glucose metabolic process",28,5,1.35,"0.00989",0.297825294117647
"GO:0072522","purine-containing compound biosynthetic ...",160,15,7.69,"0.01020",0.297825294117647
"GO:0019362","pyridine nucleotide metabolic process",89,10,4.28,"0.01020",0.297825294117647
"GO:0002532","production of molecular mediator involve...",10,3,0.48,"0.01029",0.297825294117647
"GO:0015717","triose phosphate transport",10,3,0.48,"0.01029",0.297825294117647
"GO:0015843","methylammonium transport",10,3,0.48,"0.01029",0.297825294117647
"GO:0019287","isopentenyl diphosphate biosynthetic pro...",10,3,0.48,"0.01029",0.297825294117647
"GO:0035436","triose phosphate transmembrane transport",10,3,0.48,"0.01029",0.297825294117647
"GO:0042873","aldonate transmembrane transport",10,3,0.48,"0.01029",0.297825294117647
"GO:0046417","chorismate metabolic process",10,3,0.48,"0.01029",0.297825294117647
"GO:0033865","nucleoside bisphosphate metabolic proces...",51,7,2.45,"0.01054",0.297825294117647
"GO:0033875","ribonucleoside bisphosphate metabolic pr...",51,7,2.45,"0.01054",0.297825294117647
"GO:0034032","purine nucleoside bisphosphate metabolic...",51,7,2.45,"0.01054",0.297825294117647
"GO:0072521","purine-containing compound metabolic pro...",253,21,12.16,"0.01057",0.297825294117647
"GO:0006108","malate metabolic process",19,4,0.91,"0.01150",0.320059090909091
"GO:0046903","secretion",208,18,9.99,"0.01155",0.320059090909091
"GO:0009161","ribonucleoside monophosphate metabolic p...",148,14,7.11,"0.01189",0.326780081967213
"GO:0006637","acyl-CoA metabolic process",41,6,1.97,"0.01289",0.339684692307692
"GO:0035383","thioester metabolic process",41,6,1.97,"0.01289",0.339684692307692
"GO:0046839","phospholipid dephosphorylation",41,6,1.97,"0.01289",0.339684692307692
"GO:0051817","modulation of process of other organism ...",53,7,2.55,"0.01293",0.339684692307692
"GO:0042446","hormone biosynthetic process",274,22,13.17,"0.01296",0.339684692307692
"GO:0009144","purine nucleoside triphosphate metabolic...",135,13,6.49,"0.01309",0.339684692307692
"GO:0009205","purine ribonucleoside triphosphate metab...",135,13,6.49,"0.01309",0.339684692307692
"GO:0006970","response to osmotic stress",827,54,39.74,"0.01317",0.339684692307692
"GO:0045338","farnesyl diphosphate metabolic process",11,3,0.53,"0.01364",0.343744592592593
"GO:0051290","protein heterotetramerization",11,3,0.53,"0.01364",0.343744592592593
"GO:0009142","nucleoside triphosphate biosynthetic pro...",107,11,5.14,"0.01372",0.343744592592593
"GO:0019319","hexose biosynthetic process",20,4,0.96,"0.01384",0.343744592592593
"GO:0032527","protein exit from endoplasmic reticulum",20,4,0.96,"0.01384",0.343744592592593
"GO:0035821","modulation of process of other organism",54,7,2.59,"0.01426",0.351571911764706
"GO:0015711","organic anion transport",278,22,13.36,"0.01511",0.36980897810219
"GO:0072657","protein localization to membrane",81,9,3.89,"0.01544",0.375147246376812
"GO:0006954","inflammatory response",21,4,1.01,"0.01646",0.39705309352518
"GO:0072524","pyridine-containing compound metabolic p...",96,10,4.61,"0.01681",0.399816344827586
"GO:0032940","secretion by cell",201,17,9.66,"0.01702",0.399816344827586
"GO:0009123","nucleoside monophosphate metabolic proce...",170,15,8.17,"0.01705",0.399816344827586
"GO:0009117","nucleotide metabolic process",331,25,15.9,"0.01720",0.399816344827586
"GO:0042866","pyruvate biosynthetic process",56,7,2.69,"0.01720",0.399816344827586
"GO:0009199","ribonucleoside triphosphate metabolic pr...",140,13,6.73,"0.01729",0.399816344827586
"GO:0015837","amine transport",12,3,0.58,"0.01755",0.40304897260274
"GO:0006090","pyruvate metabolic process",97,10,4.66,"0.01797",0.409887142857143
"GO:0009260","ribonucleotide biosynthetic process",172,15,8.26,"0.01876",0.420689733333333
"GO:0046390","ribose phosphate biosynthetic process",172,15,8.26,"0.01876",0.420689733333333
"GO:0045488","pectin metabolic process",57,7,2.74,"0.01882",0.420689733333333
"GO:0006753","nucleoside phosphate metabolic process",334,25,16.05,"0.01901",0.422122715231788
"GO:0045489","pectin biosynthetic process",33,5,1.59,"0.01962",0.432801710526316
"GO:1901615","organic hydroxy compound metabolic proce...",369,27,17.73,"0.01983",0.432841818181818
"GO:0051274","beta-glucan biosynthetic process",45,6,2.16,"0.01988",0.432841818181818
"GO:0000902","cell morphogenesis",614,41,29.5,"0.02060",0.442982884615385
"GO:0034440","lipid oxidation",85,9,4.08,"0.02061",0.442982884615385
"GO:0000904","cell morphogenesis involved in different...",338,25,16.24,"0.02165",0.452246097560976
"GO:0019395","fatty acid oxidation",72,8,3.46,"0.02177",0.452246097560976
"GO:0015691","cadmium ion transport",13,3,0.62,"0.02202",0.452246097560976
"GO:0031540","regulation of anthocyanin biosynthetic p...",13,3,0.62,"0.02202",0.452246097560976
"GO:0006892","post-Golgi vesicle-mediated transport",34,5,1.63,"0.02212",0.452246097560976
"GO:0007186","G protein-coupled receptor signaling pat...",34,5,1.63,"0.02212",0.452246097560976
"GO:0090376","seed trichome differentiation",34,5,1.63,"0.02212",0.452246097560976
"GO:0090378","seed trichome elongation",34,5,1.63,"0.02212",0.452246097560976
"GO:0034220","ion transmembrane transport",834,53,40.07,"0.02230",0.45316303030303
"GO:1902652","secondary alcohol metabolic process",23,4,1.11,"0.02258",0.456088795180723
"GO:0040007","growth",1002,62,48.15,"0.02338",0.4682225
"GO:0009072","aromatic amino acid family metabolic pro...",73,8,3.51,"0.02346",0.4682225
"GO:0034637","cellular carbohydrate biosynthetic proce...",193,16,9.27,"0.02386",0.471786823529412
"GO:0140352","export from cell",209,17,10.04,"0.02392",0.471786823529412
"GO:0090407","organophosphate biosynthetic process",377,27,18.12,"0.02528",0.495694970760234
"GO:0009240","isopentenyl diphosphate biosynthetic pro...",24,4,1.15,"0.02610",0.500676779661017
"GO:0046490","isopentenyl diphosphate metabolic proces...",24,4,1.15,"0.02610",0.500676779661017
"GO:0006096","glycolytic process",61,7,2.93,"0.02639",0.500676779661017
"GO:0006757","ATP generation from ADP",61,7,2.93,"0.02639",0.500676779661017
"GO:0010043","response to zinc ion",61,7,2.93,"0.02639",0.500676779661017
"GO:0009624","response to nematode",133,12,6.39,"0.02643",0.500676779661017
"GO:0019748","secondary metabolic process",554,37,26.62,"0.02683",0.505398820224719
"GO:0009651","response to salt stress",716,46,34.4,"0.02703",0.506321731843575
"GO:0010393","galacturonan metabolic process",62,7,2.98,"0.02856",0.532009333333333
"GO:0065008","regulation of biological quality",1600,93,76.88,"0.02879",0.533330773480663
"GO:0007052","mitotic spindle organization",49,6,2.35,"0.02908",0.535743076923077
"GO:0019752","carboxylic acid metabolic process",1128,68,54.2,"0.02985",0.546923770491803
"GO:0009141","nucleoside triphosphate metabolic proces...",151,13,7.26,"0.03005",0.547595923913044
"GO:0006829","zinc ion transport",37,5,1.78,"0.03083",0.556129301075269
"GO:0046031","ADP metabolic process",63,7,3.03,"0.03085",0.556129301075269
"GO:0010817","regulation of hormone levels",562,37,27,"0.03236",0.580230374331551
"GO:0071249","cellular response to nitrate",15,3,0.72,"0.03262",0.581781170212766
"GO:0006165","nucleoside diphosphate phosphorylation",64,7,3.08,"0.03326",0.586951473684211
"GO:0019359","nicotinamide nucleotide biosynthetic pro...",64,7,3.08,"0.03326",0.586951473684211
"GO:0098660","inorganic ion transmembrane transport",511,34,24.55,"0.03435",0.600934041450777
"GO:0010014","meristem initiation",51,6,2.45,"0.03459",0.600934041450777
"GO:1902850","microtubule cytoskeleton organization in...",51,6,2.45,"0.03459",0.600934041450777
"GO:0009637","response to blue light",108,10,5.19,"0.03480",0.601465979381443
"GO:0016482","cytosolic transport",65,7,3.12,"0.03579",0.612264642857143
"GO:0019363","pyridine nucleotide biosynthetic process",65,7,3.12,"0.03579",0.612264642857143
"GO:0030243","cellulose metabolic process",52,6,2.5,"0.03757",0.630722087378641
"GO:0015706","nitrate transport",39,5,1.87,"0.03768",0.630722087378641
"GO:0052546","cell wall pectin metabolic process",39,5,1.87,"0.03768",0.630722087378641
"GO:0009965","leaf morphogenesis",125,11,6.01,"0.03819",0.630722087378641
"GO:0010072","primary shoot apical meristem specificat...",27,4,1.3,"0.03851",0.630722087378641
"GO:0008333","endosome to lysosome transport",16,3,0.77,"0.03875",0.630722087378641
"GO:0009616","virus induced gene silencing",16,3,0.77,"0.03875",0.630722087378641
"GO:0035672","oligopeptide transmembrane transport",16,3,0.77,"0.03875",0.630722087378641
"GO:0052018","modulation by symbiont of RNA levels in ...",16,3,0.77,"0.03875",0.630722087378641
"GO:0052249","modulation of RNA levels in other organi...",16,3,0.77,"0.03875",0.630722087378641
"GO:0048193","Golgi vesicle transport",206,16,9.9,"0.04009",0.646000887850467
"GO:0061077","chaperone-mediated protein folding",96,9,4.61,"0.04102",0.646000887850467
"GO:0006694","steroid biosynthetic process",67,7,3.22,"0.04123",0.646000887850467
"GO:0009135","purine nucleoside diphosphate metabolic ...",67,7,3.22,"0.04123",0.646000887850467
"GO:0009179","purine ribonucleoside diphosphate metabo...",67,7,3.22,"0.04123",0.646000887850467
"GO:0009185","ribonucleoside diphosphate metabolic pro...",67,7,3.22,"0.04123",0.646000887850467
"GO:0010286","heat acclimation",67,7,3.22,"0.04123",0.646000887850467
"GO:0043087","regulation of GTPase activity",67,7,3.22,"0.04123",0.646000887850467
"GO:0015672","monovalent inorganic cation transport",291,21,13.98,"0.04164",0.649390325581395
"GO:1901292","nucleoside phosphate catabolic process",82,8,3.94,"0.04293",0.66640875
"GO:0043476","pigment accumulation",17,3,0.82,"0.04542",0.68887536036036
"GO:0046864","isoprenoid transport",17,3,0.82,"0.04542",0.68887536036036
"GO:0046865","terpenoid transport",17,3,0.82,"0.04542",0.68887536036036
"GO:0072659","protein localization to plasma membrane",17,3,0.82,"0.04542",0.68887536036036
"GO:0080168","abscisic acid transport",17,3,0.82,"0.04542",0.68887536036036
"GO:0032350","regulation of hormone metabolic process",83,8,3.99,"0.04561",0.68887536036036
"GO:0006793","phosphorus metabolic process",2183,121,104.89,"0.04706",0.699975840707965
"GO:0009850","auxin metabolic process",69,7,3.32,"0.04718",0.699975840707965
"GO:0046939","nucleotide phosphorylation",69,7,3.32,"0.04718",0.699975840707965
"GO:0051262","protein tetramerization",69,7,3.32,"0.04718",0.699975840707965
"GO:0006909","phagocytosis",29,4,1.39,"0.04837",0.70224303030303
"GO:0019755","one-carbon compound transport",29,4,1.39,"0.04837",0.70224303030303
"GO:0051238","sequestering of metal ion",29,4,1.39,"0.04837",0.70224303030303
"GO:0016125","sterol metabolic process",84,8,4.04,"0.04838",0.70224303030303
"GO:0034219","carbohydrate transmembrane transport",84,8,4.04,"0.04838",0.70224303030303
"GO:0070838","divalent metal ion transport",195,15,9.37,"0.04910",0.709621982758621
"GO:0009695","jasmonic acid biosynthetic process",42,5,2.02,"0.04956",0.712440854700855
"GO:0009605","response to external stimulus",2031,113,97.59,"0.04972",0.712440854700855
"GO:0072511","divalent inorganic cation transport",196,15,9.42,"0.05093",0.725775949367089
"GO:0009646","response to absence of light",56,6,2.69,"0.05113",0.725775949367089
"GO:0051704","multi-organism process",1975,110,94.9,"0.05130",0.725775949367089
"GO:0006857","oligopeptide transport",18,3,0.86,"0.05262",0.732094854771784
"GO:0006896","Golgi to vacuole transport",18,3,0.86,"0.05262",0.732094854771784
"GO:0009610","response to symbiotic fungus",18,3,0.86,"0.05262",0.732094854771784
"GO:0010371","regulation of gibberellin biosynthetic p...",18,3,0.86,"0.05262",0.732094854771784
"GO:0071669","plant-type cell wall organization or bio...",334,23,16.05,"0.05311",0.73547918699187
"GO:0015985","energy coupled proton transport, down el...",30,4,1.44,"0.05377",0.73547918699187
"GO:0015986","ATP synthesis coupled proton transport",30,4,1.44,"0.05377",0.73547918699187
"GO:0000271","polysaccharide biosynthetic process",181,14,8.7,"0.05389",0.73547918699187
"GO:0009312","oligosaccharide biosynthetic process",43,5,2.07,"0.05396",0.73547918699187
"GO:0042335","cuticle development",57,6,2.74,"0.05493",0.745669190283401
"GO:0009132","nucleoside diphosphate metabolic process",72,7,3.46,"0.05709",0.76569108
"GO:0051701","interaction with host",72,7,3.46,"0.05709",0.76569108
"GO:0072525","pyridine-containing compound biosyntheti...",72,7,3.46,"0.05709",0.76569108
"GO:0010167","response to nitrate",44,5,2.11,"0.05858",0.766744734848485
"GO:0035195","gene silencing by miRNA",44,5,2.11,"0.05858",0.766744734848485
"GO:0031537","regulation of anthocyanin metabolic proc...",31,4,1.49,"0.05949",0.766744734848485
"GO:0090421","embryonic meristem initiation",31,4,1.49,"0.05949",0.766744734848485
"GO:0009653","anatomical structure morphogenesis",1482,84,71.21,"0.06007",0.766744734848485
"GO:0052031","modulation by symbiont of host defense r...",19,3,0.91,"0.06033",0.766744734848485
"GO:0052167","modulation by symbiont of host innate im...",19,3,0.91,"0.06033",0.766744734848485
"GO:0052173","response to defenses of other organism",19,3,0.91,"0.06033",0.766744734848485
"GO:0052200","response to host defenses",19,3,0.91,"0.06033",0.766744734848485
"GO:0052553","modulation by symbiont of host immune re...",19,3,0.91,"0.06033",0.766744734848485
"GO:0052572","response to host immune response",19,3,0.91,"0.06033",0.766744734848485
"GO:0075136","response to host",19,3,0.91,"0.06033",0.766744734848485
"GO:0006082","organic acid metabolic process",1251,72,60.11,"0.06037",0.766744734848485
"GO:0043436","oxoacid metabolic process",1251,72,60.11,"0.06037",0.766744734848485
"GO:0044255","cellular lipid metabolic process",931,55,44.74,"0.06413",0.811426
"GO:0046351","disaccharide biosynthetic process",32,4,1.54,"0.06551",0.825770789473684
"GO:0009607","response to biotic stimulus",1490,84,71.6,"0.06634",0.832661666666667
"GO:0042546","cell wall biogenesis",238,17,11.44,"0.06698",0.832661666666667
"GO:0009165","nucleotide biosynthetic process",221,16,10.62,"0.06725",0.832661666666667
"GO:1901293","nucleoside phosphate biosynthetic proces...",221,16,10.62,"0.06725",0.832661666666667
"GO:0044242","cellular lipid catabolic process",154,12,7.4,"0.06754",0.832661666666667
"GO:0009166","nucleotide catabolic process",75,7,3.6,"0.06819",0.832661666666667
"GO:0009694","jasmonic acid metabolic process",46,5,2.21,"0.06848",0.832661666666667
"GO:0008037","cell recognition",20,3,0.96,"0.06854",0.832661666666667
"GO:0043473","pigmentation",20,3,0.96,"0.06854",0.832661666666667
"GO:0045332","phospholipid translocation",20,3,0.96,"0.06854",0.832661666666667
"GO:0006635","fatty acid beta-oxidation",61,6,2.93,"0.07180",0.8434890625
"GO:0009060","aerobic respiration",61,6,2.93,"0.07180",0.8434890625
"GO:0046283","anthocyanin-containing compound metaboli...",61,6,2.93,"0.07180",0.8434890625
"GO:0051273","beta-glucan metabolic process",61,6,2.93,"0.07180",0.8434890625
"GO:0016126","sterol biosynthetic process",33,4,1.59,"0.07184",0.8434890625
"GO:0043687","post-translational protein modification",33,4,1.59,"0.07184",0.8434890625
"GO:0016999","antibiotic metabolic process",123,10,5.91,"0.07204",0.8434890625
"GO:0006820","anion transport",473,30,22.73,"0.07362",0.8434890625
"GO:0006576","cellular biogenic amine metabolic proces...",47,5,2.26,"0.07375",0.8434890625
"GO:0008361","regulation of cell size",47,5,2.26,"0.07375",0.8434890625
"GO:1901617","organic hydroxy compound biosynthetic pr...",224,16,10.76,"0.07388",0.8434890625
"GO:0009832","plant-type cell wall biogenesis",190,14,9.13,"0.07418",0.8434890625
"GO:0006855","drug transmembrane transport",140,11,6.73,"0.07427",0.8434890625
"GO:0033036","macromolecule localization",1076,62,51.7,"0.07601",0.8434890625
"GO:0043207","response to external biotic stimulus",1482,83,71.21,"0.07615",0.8434890625
"GO:0006570","tyrosine metabolic process",21,3,1.01,"0.07722",0.8434890625
"GO:0010975","regulation of neuron projection developm...",21,3,1.01,"0.07722",0.8434890625
"GO:0015908","fatty acid transport",21,3,1.01,"0.07722",0.8434890625
"GO:0034204","lipid translocation",21,3,1.01,"0.07722",0.8434890625
"GO:0048667","cell morphogenesis involved in neuron di...",21,3,1.01,"0.07722",0.8434890625
"GO:0097035","regulation of membrane lipid distributio...",21,3,1.01,"0.07722",0.8434890625
"GO:0008643","carbohydrate transport",93,8,4.47,"0.07833",0.8434890625
"GO:0016129","phytosteroid biosynthetic process",34,4,1.63,"0.07847",0.8434890625
"GO:0051336","regulation of hydrolase activity",158,12,7.59,"0.07851",0.8434890625
"GO:0009566","fertilization",48,5,2.31,"0.07924",0.8434890625
"GO:0006102","isocitrate metabolic process",10,2,0.48,"0.08033",0.8434890625
"GO:0006614","SRP-dependent cotranslational protein ta...",10,2,0.48,"0.08033",0.8434890625
"GO:0006734","NADH metabolic process",10,2,0.48,"0.08033",0.8434890625
"GO:0009759","indole glucosinolate biosynthetic proces...",10,2,0.48,"0.08033",0.8434890625
"GO:0010372","positive regulation of gibberellin biosy...",10,2,0.48,"0.08033",0.8434890625
"GO:0015692","lead ion transport",10,2,0.48,"0.08033",0.8434890625
"GO:0031589","cell-substrate adhesion",10,2,0.48,"0.08033",0.8434890625
"GO:0035384","thioester biosynthetic process",10,2,0.48,"0.08033",0.8434890625
"GO:0045898","regulation of RNA polymerase II transcri...",10,2,0.48,"0.08033",0.8434890625
"GO:0045899","positive regulation of RNA polymerase II...",10,2,0.48,"0.08033",0.8434890625
"GO:0046855","inositol phosphate dephosphorylation",10,2,0.48,"0.08033",0.8434890625
"GO:0071545","inositol phosphate catabolic process",10,2,0.48,"0.08033",0.8434890625
"GO:0071616","acyl-CoA biosynthetic process",10,2,0.48,"0.08033",0.8434890625
"GO:0080060","integument development",10,2,0.48,"0.08033",0.8434890625
"GO:0080171","lytic vacuole organization",10,2,0.48,"0.08033",0.8434890625
"GO:1905475","regulation of protein localization to me...",10,2,0.48,"0.08033",0.8434890625
"GO:2000008","regulation of protein localization to ce...",10,2,0.48,"0.08033",0.8434890625
"GO:0048589","developmental growth",700,42,33.64,"0.08037",0.8434890625
"GO:0042538","hyperosmotic salinity response",78,7,3.75,"0.08050",0.8434890625
"GO:0006891","intra-Golgi vesicle-mediated transport",63,6,3.03,"0.08123",0.848486573208723
"GO:0009073","aromatic amino acid family biosynthetic ...",49,5,2.35,"0.08494",0.873491741741742
"GO:0051960","regulation of nervous system development",35,4,1.68,"0.08539",0.873491741741742
"GO:0009608","response to symbiont",22,3,1.06,"0.08635",0.873491741741742
"GO:0009683","indoleacetic acid metabolic process",22,3,1.06,"0.08635",0.873491741741742
"GO:0009684","indoleacetic acid biosynthetic process",22,3,1.06,"0.08635",0.873491741741742
"GO:0009833","plant-type primary cell wall biogenesis",22,3,1.06,"0.08635",0.873491741741742
"GO:0033866","nucleoside bisphosphate biosynthetic pro...",22,3,1.06,"0.08635",0.873491741741742
"GO:0034030","ribonucleoside bisphosphate biosynthetic...",22,3,1.06,"0.08635",0.873491741741742
"GO:0034033","purine nucleoside bisphosphate biosynthe...",22,3,1.06,"0.08635",0.873491741741742
"GO:0090691","formation of plant organ boundary",22,3,1.06,"0.08635",0.873491741741742
"GO:0044419","interspecies interaction between organis...",1532,85,73.61,"0.08649",0.873491741741742
"GO:0030003","cellular cation homeostasis",212,15,10.19,"0.08675",0.873491741741742
"GO:0033692","cellular polysaccharide biosynthetic pro...",161,12,7.74,"0.08743",0.877084746268657
