"GO.ID","Term","Annotated","Significant","Expected","Pvalue","Adj.Pvalue"
"GO:0006536","glutamate metabolic process",28,7,1.36,"0.00030",0.00838
"GO:0019682","glyceraldehyde-3-phosphate metabolic pro...",28,7,1.36,"0.00030",0.00838
"GO:0009117","nucleotide metabolic process",331,31,16.09,"0.00037",0.0102499173553719
"GO:0000413","protein peptidyl-prolyl isomerization",58,10,2.82,"0.00043",0.0117183739837398
"GO:0009064","glutamine family amino acid metabolic pr...",58,10,2.82,"0.00043",0.0117183739837398
"GO:0009165","nucleotide biosynthetic process",221,23,10.74,"0.00048",0.01287168
"GO:1901293","nucleoside phosphate biosynthetic proces...",221,23,10.74,"0.00048",0.01287168
"GO:0006457","protein folding",154,18,7.48,"0.00049",0.0130355555555556
"GO:1903409","reactive oxygen species biosynthetic pro...",31,7,1.51,"0.00059",0.0155722834645669
"GO:0009123","nucleoside monophosphate metabolic proce...",170,19,8.26,"0.00061",0.015974375
"GO:0005976","polysaccharide metabolic process",312,29,15.16,"0.00063",0.0163702325581395
"GO:0008655","pyrimidine-containing compound salvage",23,6,1.12,"0.00064",0.0165021538461538
"GO:0009112","nucleobase metabolic process",41,8,1.99,"0.00069",0.017655572519084
"GO:0006000","fructose metabolic process",16,5,0.78,"0.00075",0.0189022556390977
"GO:0006783","heme biosynthetic process",16,5,0.78,"0.00075",0.0189022556390977
"GO:0009853","photorespiration",52,9,2.53,"0.00081",0.0202620895522388
"GO:0009156","ribonucleoside monophosphate biosyntheti...",110,14,5.35,"0.00088",0.021531094890511
"GO:0009309","amine biosynthetic process",33,7,1.6,"0.00088",0.021531094890511
"GO:0042401","cellular biogenic amine biosynthetic pro...",33,7,1.6,"0.00088",0.021531094890511
"GO:0006165","nucleoside diphosphate phosphorylation",64,10,3.11,"0.00097",0.0235611594202899
"GO:0034660","ncRNA metabolic process",414,35,20.12,"0.00104",0.0250797122302158
"GO:0006415","translational termination",11,4,0.53,"0.00139",0.0330445390070922
"GO:0006541","glutamine metabolic process",11,4,0.53,"0.00139",0.0330445390070922
"GO:0042866","pyruvate biosynthetic process",56,9,2.72,"0.00140",0.0330478873239437
"GO:0009124","nucleoside monophosphate biosynthetic pr...",116,14,5.64,"0.00148",0.034692027972028
"GO:0009636","response to toxic substance",424,35,20.61,"0.00157",0.0365461111111111
"GO:0046939","nucleotide phosphorylation",69,10,3.35,"0.00175",0.0398616216216216
"GO:0006576","cellular biogenic amine metabolic proces...",47,8,2.28,"0.00175",0.0398616216216216
"GO:0000002","mitochondrial genome maintenance",19,5,0.92,"0.00176",0.0398616216216216
"GO:0046184","aldehyde biosynthetic process",19,5,0.92,"0.00176",0.0398616216216216
"GO:0006206","pyrimidine nucleobase metabolic process",28,6,1.36,"0.00194",0.0436434899328859
"GO:0009065","glutamine family amino acid catabolic pr...",12,4,0.58,"0.00200",0.0446933333333333
"GO:0072528","pyrimidine-containing compound biosynthe...",59,9,2.87,"0.00204",0.045285298013245
"GO:0005985","sucrose metabolic process",38,7,1.85,"0.00210",0.0463105263157895
"GO:0018208","peptidyl-proline modification",83,11,4.03,"0.00219",0.0479796078431373
"GO:0071482","cellular response to light stimulus",121,14,5.88,"0.00221",0.0481033766233766
"GO:0010207","photosystem II assembly",20,5,0.97,"0.00225",0.0485610256410256
"GO:0009161","ribonucleoside monophosphate metabolic p...",148,16,7.19,"0.00226",0.0485610256410256
"GO:0009132","nucleoside diphosphate metabolic process",72,10,3.5,"0.00242",0.0516677707006369
"GO:0008610","lipid biosynthetic process",617,46,29.99,"0.00255",0.054051
"GO:0006096","glycolytic process",61,9,2.96,"0.00258",0.054051
"GO:0006757","ATP generation from ADP",61,9,2.96,"0.00258",0.054051
"GO:0043467","regulation of generation of precursor me...",50,8,2.43,"0.00263",0.0547562732919255
"GO:0042548","regulation of photosynthesis, light reac...",40,7,1.94,"0.00285",0.0589703703703704
"GO:0071478","cellular response to radiation",138,15,6.71,"0.00290",0.0596368098159509
"GO:0043604","amide biosynthetic process",623,46,30.28,"0.00307",0.0627478048780488
"GO:0043043","peptide biosynthetic process",557,42,27.07,"0.00315",0.0639927272727273
"GO:0042430","indole-containing compound metabolic pro...",87,11,4.23,"0.00319",0.0644149397590361
"GO:0046031","ADP metabolic process",63,9,3.06,"0.00323",0.0648320958083832
"GO:0044237","cellular metabolic process",9323,487,453.09,"0.00342",0.0680317159763314
"GO:0043603","cellular amide metabolic process",780,55,37.91,"0.00343",0.0680317159763314
"GO:0000305","response to oxygen radical",22,5,1.07,"0.00353",0.0696032941176471
"GO:0006412","translation",547,41,26.58,"0.00389",0.0762530994152047
"GO:0042364","water-soluble vitamin biosynthetic proce...",43,7,2.09,"0.00434",0.0845795348837209
"GO:0006754","ATP biosynthetic process",91,11,4.42,"0.00453",0.0877720231213873
"GO:0006518","peptide metabolic process",655,47,31.83,"0.00478",0.0916213333333333
"GO:0019288","isopentenyl diphosphate biosynthetic pro...",15,4,0.73,"0.00491",0.0916213333333333
"GO:0046471","phosphatidylglycerol metabolic process",15,4,0.73,"0.00491",0.0916213333333333
"GO:2000038","regulation of stomatal complex developme...",15,4,0.73,"0.00491",0.0916213333333333
"GO:0009135","purine nucleoside diphosphate metabolic ...",67,9,3.26,"0.00492",0.0916213333333333
"GO:0009179","purine ribonucleoside diphosphate metabo...",67,9,3.26,"0.00492",0.0916213333333333
"GO:0009185","ribonucleoside diphosphate metabolic pro...",67,9,3.26,"0.00492",0.0916213333333333
"GO:0006787","porphyrin-containing compound catabolic ...",24,5,1.17,"0.00526",0.0947931182795699
"GO:0006801","superoxide metabolic process",24,5,1.17,"0.00526",0.0947931182795699
"GO:0009240","isopentenyl diphosphate biosynthetic pro...",24,5,1.17,"0.00526",0.0947931182795699
"GO:0033015","tetrapyrrole catabolic process",24,5,1.17,"0.00526",0.0947931182795699
"GO:0046131","pyrimidine ribonucleoside metabolic proc...",24,5,1.17,"0.00526",0.0947931182795699
"GO:0046490","isopentenyl diphosphate metabolic proces...",24,5,1.17,"0.00526",0.0947931182795699
"GO:0072330","monocarboxylic acid biosynthetic process",361,29,17.54,"0.00557",0.0998429946524064
"GO:0042180","cellular ketone metabolic process",148,15,7.19,"0.00561",0.099850582010582
"GO:0042133","neurotransmitter metabolic process",45,7,2.19,"0.00563",0.099850582010582
"GO:0006109","regulation of carbohydrate metabolic pro...",69,9,3.35,"0.00598",0.105499789473684
"GO:0042726","flavin-containing compound metabolic pro...",25,5,1.21,"0.00631",0.110738848167539
"GO:0005984","disaccharide metabolic process",70,9,3.4,"0.00658",0.114875833333333
"GO:0009145","purine nucleoside triphosphate biosynthe...",96,11,4.67,"0.00680",0.117492783505155
"GO:0009206","purine ribonucleoside triphosphate biosy...",96,11,4.67,"0.00680",0.117492783505155
"GO:0042558","pteridine-containing compound metabolic ...",36,6,1.75,"0.00721",0.123938051282051
"GO:0010501","RNA secondary structure unwinding",97,11,4.71,"0.00734",0.125528979591837
"GO:0009409","response to cold",570,41,27.7,"0.00779",0.132548629441624
"GO:0009127","purine nucleoside monophosphate biosynth...",98,11,4.76,"0.00792",0.1329068
"GO:0009168","purine ribonucleoside monophosphate bios...",98,11,4.76,"0.00792",0.1329068
"GO:0006525","arginine metabolic process",17,4,0.83,"0.00793",0.1329068
"GO:0006213","pyrimidine nucleoside metabolic process",27,5,1.31,"0.00885",0.147588059701493
"GO:0072598","protein localization to chloroplast",61,8,2.96,"0.00903",0.149844356435644
"GO:0009250","glucan biosynthetic process",100,11,4.86,"0.00917",0.151417931034483
"GO:1901606","alpha-amino acid catabolic process",74,9,3.6,"0.00943",0.154947843137255
"GO:0019674","NAD metabolic process",18,4,0.87,"0.00981",0.159665314009662
"GO:1901135","carbohydrate derivative metabolic proces...",752,51,36.55,"0.00985",0.159665314009662
"GO:0009201","ribonucleoside triphosphate biosynthetic...",101,11,4.91,"0.00986",0.159665314009662
"GO:0006720","isoprenoid metabolic process",296,24,14.39,"0.00991",0.159703461538462
"GO:0046034","ATP metabolic process",129,13,6.27,"0.00999",0.160222392344498
"GO:0009166","nucleotide catabolic process",75,9,3.64,"0.01026",0.162992985781991
"GO:0072527","pyrimidine-containing compound metabolic...",75,9,3.64,"0.01026",0.162992985781991
"GO:0006012","galactose metabolic process",10,3,0.49,"0.01061",0.166190280373832
"GO:0006591","ornithine metabolic process",10,3,0.49,"0.01061",0.166190280373832
"GO:0046365","monosaccharide catabolic process",10,3,0.49,"0.01061",0.166190280373832
"GO:0007005","mitochondrion organization",189,17,9.19,"0.01075",0.1676
"GO:0019725","cellular homeostasis",347,27,16.86,"0.01092",0.169462222222222
"GO:0031365","N-terminal protein amino acid modificati...",19,4,0.92,"0.01196",0.184746175115207
"GO:1901564","organonitrogen compound metabolic proces...",4730,258,229.88,"0.01202",0.18482128440367
"GO:0009628","response to abiotic stimulus",2647,152,128.64,"0.01232",0.188569132420091
"GO:0019693","ribose phosphate metabolic process",255,21,12.39,"0.01293",0.197006181818182
"GO:0009063","cellular amino acid catabolic process",78,9,3.79,"0.01311",0.198844886877828
"GO:0006558","L-phenylalanine metabolic process",11,3,0.53,"0.01407",0.207766206896552
"GO:0006655","phosphatidylglycerol biosynthetic proces...",11,3,0.53,"0.01407",0.207766206896552
"GO:1902221","erythrose 4-phosphate/phosphoenolpyruvat...",11,3,0.53,"0.01407",0.207766206896552
"GO:0044106","cellular amine metabolic process",66,8,3.21,"0.01427",0.207766206896552
"GO:0009144","purine nucleoside triphosphate metabolic...",135,13,6.56,"0.01427",0.207766206896552
"GO:0009205","purine ribonucleoside triphosphate metab...",135,13,6.56,"0.01427",0.207766206896552
"GO:0008299","isoprenoid biosynthetic process",226,19,10.98,"0.01434",0.207766206896552
"GO:0000303","response to superoxide",20,4,0.97,"0.01438",0.207766206896552
"GO:0019430","removal of superoxide radicals",20,4,0.97,"0.01438",0.207766206896552
"GO:0071450","cellular response to oxygen radical",20,4,0.97,"0.01438",0.207766206896552
"GO:0071451","cellular response to superoxide",20,4,0.97,"0.01438",0.207766206896552
"GO:0009142","nucleoside triphosphate biosynthetic pro...",107,11,5.2,"0.01482",0.213204463519313
"GO:0009126","purine nucleoside monophosphate metaboli...",136,13,6.61,"0.01510",0.215383829787234
"GO:0009167","purine ribonucleoside monophosphate meta...",136,13,6.61,"0.01510",0.215383829787234
"GO:0009637","response to blue light",108,11,5.25,"0.01580",0.223795294117647
"GO:0010205","photoinhibition",31,5,1.51,"0.01589",0.223795294117647
"GO:0043155","negative regulation of photosynthesis, l...",31,5,1.51,"0.01589",0.223795294117647
"GO:0042254","ribosome biogenesis",342,26,16.62,"0.01619",0.227066443514644
"GO:0034404","nucleobase-containing small molecule bio...",123,12,5.98,"0.01650",0.23045
"GO:0046364","monosaccharide biosynthetic process",43,6,2.09,"0.01697",0.236030871369295
"GO:1901292","nucleoside phosphate catabolic process",82,9,3.99,"0.01778",0.243659437751004
"GO:0006222","UMP biosynthetic process",12,3,0.58,"0.01809",0.243659437751004
"GO:0009173","pyrimidine ribonucleoside monophosphate ...",12,3,0.58,"0.01809",0.243659437751004
"GO:0009174","pyrimidine ribonucleoside monophosphate ...",12,3,0.58,"0.01809",0.243659437751004
"GO:0032042","mitochondrial DNA metabolic process",12,3,0.58,"0.01809",0.243659437751004
"GO:0046049","UMP metabolic process",12,3,0.58,"0.01809",0.243659437751004
"GO:0006775","fat-soluble vitamin metabolic process",32,5,1.56,"0.01810",0.243659437751004
"GO:0042362","fat-soluble vitamin biosynthetic process",32,5,1.56,"0.01810",0.243659437751004
"GO:0006767","water-soluble vitamin metabolic process",56,7,2.72,"0.01820",0.2440256
"GO:0009199","ribonucleoside triphosphate metabolic pr...",140,13,6.8,"0.01881",0.2511996812749
"GO:0006458","'de novo' protein folding",57,7,2.77,"0.01991",0.2633153125
"GO:0009683","indoleacetic acid metabolic process",22,4,1.07,"0.02011",0.2633153125
"GO:0009684","indoleacetic acid biosynthetic process",22,4,1.07,"0.02011",0.2633153125
"GO:0015996","chlorophyll catabolic process",22,4,1.07,"0.02011",0.2633153125
"GO:0046149","pigment catabolic process",22,4,1.07,"0.02011",0.2633153125
"GO:0009260","ribonucleotide biosynthetic process",172,15,8.36,"0.02055",0.266990697674419
"GO:0046390","ribose phosphate biosynthetic process",172,15,8.36,"0.02055",0.266990697674419
"GO:0010114","response to red light",85,9,4.13,"0.02200",0.283630769230769
"GO:0015995","chlorophyll biosynthetic process",85,9,4.13,"0.02200",0.283630769230769
"GO:0016553","base conversion or substitution editing",13,3,0.63,"0.02269",0.291405670498084
"GO:0006221","pyrimidine nucleotide biosynthetic proce...",34,5,1.65,"0.02311",0.29342696969697
"GO:0006760","folic acid-containing compound metabolic...",34,5,1.65,"0.02311",0.29342696969697
"GO:1905156","negative regulation of photosynthesis",34,5,1.65,"0.02311",0.29342696969697
"GO:0006544","glycine metabolic process",23,4,1.12,"0.02344",0.294272958801498
"GO:0016226","iron-sulfur cluster assembly",23,4,1.12,"0.02344",0.294272958801498
"GO:0031163","metallo-sulfur cluster assembly",23,4,1.12,"0.02344",0.294272958801498
"GO:0042742","defense response to bacterium",525,36,25.51,"0.02356",0.294675820895522
"GO:0044282","small molecule catabolic process",239,19,11.62,"0.02426",0.302303048327138
"GO:0001505","regulation of neurotransmitter levels",73,8,3.55,"0.02490",0.309128888888889
"GO:0006400","tRNA modification",60,7,2.92,"0.02569",0.317759704797048
"GO:0009220","pyrimidine ribonucleotide biosynthetic p...",24,4,1.17,"0.02707",0.333597941176471
"GO:0071214","cellular response to abiotic stimulus",226,18,10.98,"0.02734",0.33446598540146
"GO:0104004","cellular response to environmental stimu...",226,18,10.98,"0.02734",0.33446598540146
"GO:0046352","disaccharide catabolic process",14,3,0.68,"0.02785",0.339466181818182
"GO:0009644","response to high light intensity",148,13,7.19,"0.02822",0.342729855072464
"GO:0009259","ribonucleotide metabolic process",244,19,11.86,"0.02922",0.353593646209386
"GO:0044255","cellular lipid metabolic process",931,58,45.25,"0.03000",0.361726618705036
"GO:0009218","pyrimidine ribonucleotide metabolic proc...",25,4,1.21,"0.03103",0.372804874551971
"GO:0009141","nucleoside triphosphate metabolic proces...",151,13,7.34,"0.03252",0.388283274021352
"GO:0009639","response to red or far red light",247,19,12,"0.03255",0.388283274021352
"GO:0009129","pyrimidine nucleoside monophosphate meta...",15,3,0.73,"0.03359",0.392312473867596
"GO:0009130","pyrimidine nucleoside monophosphate bios...",15,3,0.73,"0.03359",0.392312473867596
"GO:0009902","chloroplast relocation",15,3,0.73,"0.03359",0.392312473867596
"GO:0042727","flavin-containing compound biosynthetic ...",15,3,0.73,"0.03359",0.392312473867596
"GO:0043097","pyrimidine nucleoside salvage",15,3,0.73,"0.03359",0.392312473867596
"GO:0051667","establishment of plastid localization",15,3,0.73,"0.03359",0.392312473867596
"GO:0015980","energy derivation by oxidation of organi...",137,12,6.66,"0.03478",0.404800555555556
"GO:2000142","regulation of DNA-templated transcriptio...",26,4,1.26,"0.03530",0.409431141868512
"GO:0006721","terpenoid metabolic process",250,19,12.15,"0.03615",0.417844137931034
"GO:0009313","oligosaccharide catabolic process",16,3,0.78,"0.03988",0.459373745704467
"GO:0016051","carbohydrate biosynthetic process",271,20,13.17,"0.04177",0.479496712328767
"GO:0009851","auxin biosynthetic process",40,5,1.94,"0.04316",0.493762184300341
"GO:0046434","organophosphate catabolic process",111,10,5.39,"0.04355",0.495073355932203
"GO:0009311","oligosaccharide metabolic process",96,9,4.67,"0.04357",0.495073355932203
"GO:0034470","ncRNA processing",308,22,14.97,"0.04600",0.516960264026403
"GO:0006739","NADP metabolic process",17,3,0.83,"0.04673",0.516960264026403
"GO:0009773","photosynthetic electron transport in pho...",17,3,0.83,"0.04673",0.516960264026403
"GO:0019750","chloroplast localization",17,3,0.83,"0.04673",0.516960264026403
"GO:0046132","pyrimidine ribonucleoside biosynthetic p...",17,3,0.83,"0.04673",0.516960264026403
"GO:0046838","phosphorylated carbohydrate dephosphoryl...",17,3,0.83,"0.04673",0.516960264026403
"GO:0051644","plastid localization",17,3,0.83,"0.04673",0.516960264026403
"GO:1900865","chloroplast RNA modification",17,3,0.83,"0.04673",0.516960264026403
"GO:0051051","negative regulation of transport",41,5,1.99,"0.04727",0.521213947368421
"GO:0017000","antibiotic biosynthetic process",29,4,1.41,"0.05007",0.550277508196721
"GO:0006631","fatty acid metabolic process",330,23,16.04,"0.05275",0.57783660130719
"GO:0042559","pteridine-containing compound biosynthet...",18,3,0.87,"0.05412",0.588994285714286
"GO:0043174","nucleoside salvage",18,3,0.87,"0.05412",0.588994285714286
"GO:0009119","ribonucleoside metabolic process",57,6,2.77,"0.05745",0.623211650485437
"GO:0010189","vitamin E biosynthetic process",31,4,1.51,"0.06153",0.663178649517685
"GO:0042360","vitamin E metabolic process",31,4,1.51,"0.06153",0.663178649517685
"GO:0009074","aromatic amino acid family catabolic pro...",19,3,0.92,"0.06202",0.664188626198083
"GO:0031425","chloroplast RNA processing",19,3,0.92,"0.06202",0.664188626198083
